iso3,year_month,bop_current_account_balance_usd,bop_fdi_liabilities_usd,bop_other_investment_loans_liabilities_usd,bop_portfolio_liabilities_usd,bop_reserve_assets_usd,bop_workers_remittances_credit_usd,bop_total_liability_inflows_usd,bop_current_account_balance_usd_3m_change,bop_reserve_assets_usd_3m_change,bop_total_liability_inflows_usd_3m_change,bop_reserve_assets_3m_pct_change
MEX,2012-12-01,-8762.79902099998,3083.951498,-538.821784,19161.504028,2903.706564707123,5384.539317,21706.633741999998,-5499.26174599998,1584.485727055691,-2309.9393280000004,120.10769401402892
MEX,2013-01-01,-8308.57553999999,12051.717677,-1082.189575,13438.785216,5596.048602707873,5246.557294,24408.313318,454.22348099999,2692.34203800075,2701.6795760000023,92.7208716860241
MEX,2013-02-01,-8308.57553999999,12051.717677,-1082.189575,13438.785216,5596.048602707873,5246.557294,24408.313318,454.22348099999,2692.34203800075,2701.6795760000023,92.7208716860241
MEX,2013-03-01,-8308.57553999999,12051.717677,-1082.189575,13438.785216,5596.048602707873,5246.557294,24408.313318,454.22348099999,2692.34203800075,2701.6795760000023,92.7208716860241
MEX,2013-04-01,-9253.084745,21165.86765,-1476.604804,-2031.667744,1163.646549630939,6294.505772,17657.595102000003,-944.5092050000094,-4432.402053076934,-6750.7182159999975,-79.20592489014727
MEX,2013-05-01,-9253.084745,21165.86765,-1476.604804,-2031.667744,1163.646549630939,6294.505772,17657.595102000003,-944.5092050000094,-4432.402053076934,-6750.7182159999975,-79.20592489014727
MEX,2013-06-01,-9253.084745,21165.86765,-1476.604804,-2031.667744,1163.646549630939,6294.505772,17657.595102000003,-944.5092050000094,-4432.402053076934,-6750.7182159999975,-79.20592489014727
MEX,2013-07-01,-5596.019896,3851.873269,-918.277116,18277.691277,5068.273904043809,5859.960804,21211.28743,3657.0648490000003,3904.62735441287,3553.6923279999974,335.550975994494
MEX,2013-08-01,-5596.019896,3851.873269,-918.277116,18277.691277,5068.273904043809,5859.960804,21211.28743,3657.0648490000003,3904.62735441287,3553.6923279999974,335.550975994494
MEX,2013-09-01,-5596.019896,3851.873269,-918.277116,18277.691277,5068.273904043809,5859.960804,21211.28743,3657.0648490000003,3904.62735441287,3553.6923279999974,335.550975994494
MEX,2013-10-01,-8620.74109400001,13860.32515,3298.668055,19952.196807,5961.796108432254,5689.013402,37111.19001200001,-3024.72119800001,893.5222043884451,15899.902582000006,17.62971420458419
MEX,2013-11-01,-8620.74109400001,13860.32515,3298.668055,19952.196807,5961.796108432254,5689.013402,37111.19001200001,-3024.72119800001,893.5222043884451,15899.902582000006,17.62971420458419
MEX,2013-12-01,-8620.74109400001,13860.32515,3298.668055,19952.196807,5961.796108432254,5689.013402,37111.19001200001,-3024.72119800001,893.5222043884451,15899.902582000006,17.62971420458419
MEX,2014-01-01,-9029.20465300001,12780.382631,1693.838684,12076.71847,5049.168920182382,5677.588469,26550.939785,-408.4635589999998,-912.6271882498722,-10560.250227000008,-15.307923512497668
MEX,2014-02-01,-9029.20465300001,12780.382631,1693.838684,12076.71847,5049.168920182382,5677.588469,26550.939785,-408.4635589999998,-912.6271882498722,-10560.250227000008,-15.307923512497668
MEX,2014-03-01,-9029.20465300001,12780.382631,1693.838684,12076.71847,5049.168920182382,5677.588469,26550.939785,-408.4635589999998,-912.6271882498722,-10560.250227000008,-15.307923512497668
MEX,2014-04-01,-7934.87021900002,5217.842242,1367.335931,23146.599879,6405.127018270197,6386.825895,29731.778052,1094.3344339999894,1355.9580980878154,3180.838267000003,26.855074954371627
MEX,2014-05-01,-7934.87021900002,5217.842242,1367.335931,23146.599879,6405.127018270197,6386.825895,29731.778052,1094.3344339999894,1355.9580980878154,3180.838267000003,26.855074954371627
MEX,2014-06-01,-7934.87021900002,5217.842242,1367.335931,23146.599879,6405.127018270197,6386.825895,29731.778052,1094.3344339999894,1355.9580980878154,3180.838267000003,26.855074954371627
MEX,2014-07-01,-2627.59283299999,2533.588984,1191.386594,3347.114739,2035.854787926235,6123.847991,7072.090317,5307.277386000031,-4369.272230343962,-22659.687735,-68.2152316086926
MEX,2014-08-01,-2627.59283299999,2533.588984,1191.386594,3347.114739,2035.854787926235,6123.847991,7072.090317,5307.277386000031,-4369.272230343962,-22659.687735,-68.2152316086926
MEX,2014-09-01,-2627.59283299999,2533.588984,1191.386594,3347.114739,2035.854787926235,6123.847991,7072.090317,5307.277386000031,-4369.272230343962,-22659.687735,-68.2152316086926
MEX,2014-10-01,-5260.374387,7906.67588,3545.745711,10679.388479,2839.187051022447,6213.583983,22131.81007,-2632.7815540000097,803.332263096212,15059.719753,39.45921231025045
MEX,2014-11-01,-5260.374387,7906.67588,3545.745711,10679.388479,2839.187051022447,6213.583983,22131.81007,-2632.7815540000097,803.332263096212,15059.719753,39.45921231025045
MEX,2014-12-01,-5260.374387,7906.67588,3545.745711,10679.388479,2839.187051022447,6213.583983,22131.81007,-2632.7815540000097,803.332263096212,15059.719753,39.45921231025045
MEX,2015-01-01,-9655.09345499999,12327.404902,-132.948411,8105.977282,3054.779729726404,5870.010408,20300.433773,-4394.719067999989,215.59267870395706,-1831.3762969999989,7.593465130320243
MEX,2015-02-01,-9655.09345499999,12327.404902,-132.948411,8105.977282,3054.779729726404,5870.010408,20300.433773,-4394.719067999989,215.59267870395706,-1831.3762969999989,7.593465130320243
MEX,2015-03-01,-9655.09345499999,12327.404902,-132.948411,8105.977282,3054.779729726404,5870.010408,20300.433773,-4394.719067999989,215.59267870395706,-1831.3762969999989,7.593465130320243
MEX,2015-04-01,-7598.92548000001,7160.52339,25.4903149999998,9807.495426,-3209.589467641478,6493.484698,16993.509131,2056.1679749999794,-6264.369197367882,-3306.9246420000018,-205.06778725839388
MEX,2015-05-01,-7598.92548000001,7160.52339,25.4903149999998,9807.495426,-3209.589467641478,6493.484698,16993.509131,2056.1679749999794,-6264.369197367882,-3306.9246420000018,-205.06778725839388
MEX,2015-06-01,-7598.92548000001,7160.52339,25.4903149999998,9807.495426,-3209.589467641478,6493.484698,16993.509131,2056.1679749999794,-6264.369197367882,-3306.9246420000018,-205.06778725839388
MEX,2015-07-01,-7720.18957900001,11506.029966,3338.841639,1613.863567,-11904.53249388164,6695.660956,16458.735172,-121.26409899999999,-8694.943026240162,-534.7739589999983,270.905145779579
MEX,2015-08-01,-7720.18957900001,11506.029966,3338.841639,1613.863567,-11904.53249388164,6695.660956,16458.735172,-121.26409899999999,-8694.943026240162,-534.7739589999983,270.905145779579
MEX,2015-09-01,-7720.18957900001,11506.029966,3338.841639,1613.863567,-11904.53249388164,6695.660956,16458.735172,-121.26409899999999,-8694.943026240162,-534.7739589999983,270.905145779579
MEX,2015-10-01,-6561.45352299999,5257.313274,-2297.405439,155.961495,-3607.251999956234,6317.351928,3115.8693299999995,1158.7360560000197,8297.280493925406,-13342.865842000001,-69.69849927487543
MEX,2015-11-01,-6561.45352299999,5257.313274,-2297.405439,155.961495,-3607.251999956234,6317.351928,3115.8693299999995,1158.7360560000197,8297.280493925406,-13342.865842000001,-69.69849927487543
MEX,2015-12-01,-6561.45352299999,5257.313274,-2297.405439,155.961495,-3607.251999956234,6317.351928,3115.8693299999995,1158.7360560000197,8297.280493925406,-13342.865842000001,-69.69849927487543
MEX,2016-01-01,-10139.615985,14117.064287,1515.140393,12792.60328,387.9998361446545,6335.405106,28424.80796,-3578.1624620000102,3995.251836100889,25308.938629999997,-110.75610564910248
MEX,2016-02-01,-10139.615985,14117.064287,1515.140393,12792.60328,387.9998361446545,6335.405106,28424.80796,-3578.1624620000102,3995.251836100889,25308.938629999997,-110.75610564910248
MEX,2016-03-01,-10139.615985,14117.064287,1515.140393,12792.60328,387.9998361446545,6335.405106,28424.80796,-3578.1624620000102,3995.251836100889,25308.938629999997,-110.75610564910248
MEX,2016-04-01,-7486.75442299999,8033.097226,3878.807369,-4356.977965,-1388.957583098975,7112.897009,7554.92663,2652.86156200001,-1776.9574192436294,-20869.881329999997,-457.97890970787483
MEX,2016-05-01,-7486.75442299999,8033.097226,3878.807369,-4356.977965,-1388.957583098975,7112.897009,7554.92663,2652.86156200001,-1776.9574192436294,-20869.881329999997,-457.97890970787483
MEX,2016-06-01,-7486.75442299999,8033.097226,3878.807369,-4356.977965,-1388.957583098975,7112.897009,7554.92663,2652.86156200001,-1776.9574192436294,-20869.881329999997,-457.97890970787483
MEX,2016-07-01,-4930.63454399997,7312.383871,-1807.18906,10674.227262,1675.929709981053,7066.432987,16179.422072999998,2556.11987900002,3064.887293080028,8624.495442999998,-220.660971247358
MEX,2016-08-01,-4930.63454399997,7312.383871,-1807.18906,10674.227262,1675.929709981053,7066.432987,16179.422072999998,2556.11987900002,3064.887293080028,8624.495442999998,-220.660971247358
MEX,2016-09-01,-4930.63454399997,7312.383871,-1807.18906,10674.227262,1675.929709981053,7066.432987,16179.422072999998,2556.11987900002,3064.887293080028,8624.495442999998,-220.660971247358
MEX,2016-10-01,-2725.30795499997,9439.826218,-5374.671344,10570.093026,-812.015557000498,7116.40869,14635.2479,2205.3265890000002,-2487.945266981551,-1544.1741729999976,-148.4516475938408
MEX,2016-11-01,-2725.30795499997,9439.826218,-5374.671344,10570.093026,-812.015557000498,7116.40869,14635.2479,2205.3265890000002,-2487.945266981551,-1544.1741729999976,-148.4516475938408
MEX,2016-12-01,-2725.30795499997,9439.826218,-5374.671344,10570.093026,-812.015557000498,7116.40869,14635.2479,2205.3265890000002,-2487.945266981551,-1544.1741729999976,-148.4516475938408
MEX,2017-01-01,-13314.290559,13918.742978,61.8644839999999,11045.370349,126.7780706417829,7065.336904,25025.977811,-10588.98260400003,938.7936276422809,10390.729911,-115.61276376404513
MEX,2017-02-01,-13314.290559,13918.742978,61.8644839999999,11045.370349,126.7780706417829,7065.336904,25025.977811,-10588.98260400003,938.7936276422809,10390.729911,-115.61276376404513
MEX,2017-03-01,-13314.290559,13918.742978,61.8644839999999,11045.370349,126.7780706417829,7065.336904,25025.977811,-10588.98260400003,938.7936276422809,10390.729911,-115.61276376404513
MEX,2017-04-01,-2712.45890400001,7665.243252,2771.0261,-125.655321,-3987.489521079911,7813.077447,10310.614031000001,10601.831654999989,-4114.267591721694,-14715.36378,-3245.251778082931
MEX,2017-05-01,-2712.45890400001,7665.243252,2771.0261,-125.655321,-3987.489521079911,7813.077447,10310.614031000001,10601.831654999989,-4114.267591721694,-14715.36378,-3245.251778082931
MEX,2017-06-01,-2712.45890400001,7665.243252,2771.0261,-125.655321,-3987.489521079911,7813.077447,10310.614031000001,10601.831654999989,-4114.267591721694,-14715.36378,-3245.251778082931
MEX,2017-07-01,-5123.075992,5347.988472,955.792502,8722.090162,-1193.785188341702,7892.509044,15025.871136000002,-2410.61708799999,2793.704332738209,4715.257105000001,-70.0617347824805
MEX,2017-08-01,-5123.075992,5347.988472,955.792502,8722.090162,-1193.785188341702,7892.509044,15025.871136000002,-2410.61708799999,2793.704332738209,4715.257105000001,-70.0617347824805
MEX,2017-09-01,-5123.075992,5347.988472,955.792502,8722.090162,-1193.785188341702,7892.509044,15025.871136000002,-2410.61708799999,2793.704332738209,4715.257105000001,-70.0617347824805
MEX,2017-10-01,-252.951409000001,6206.696222,-2408.372491,4371.329512,284.8215557171793,8171.990823,8169.653242999999,4870.124582999999,1478.6067440588813,-6856.217893000003,-123.85869405138352
MEX,2017-11-01,-252.951409000001,6206.696222,-2408.372491,4371.329512,284.8215557171793,8171.990823,8169.653242999999,4870.124582999999,1478.6067440588813,-6856.217893000003,-123.85869405138352
MEX,2017-12-01,-252.951409000001,6206.696222,-2408.372491,4371.329512,284.8215557171793,8171.990823,8169.653242999999,4870.124582999999,1478.6067440588813,-6856.217893000003,-123.85869405138352
MEX,2018-01-01,-12101.422097,15977.090533,816.6007,6152.130385,2127.553521344226,7332.137938,22945.821617999998,-11848.470688,1842.7319656270465,14776.168375,646.97770538717
MEX,2018-02-01,-12101.422097,15977.090533,816.6007,6152.130385,2127.553521344226,7332.137938,22945.821617999998,-11848.470688,1842.7319656270465,14776.168375,646.97770538717
MEX,2018-03-01,-12101.422097,15977.090533,816.6007,6152.130385,2127.553521344226,7332.137938,22945.821617999998,-11848.470688,1842.7319656270465,14776.168375,646.97770538717
MEX,2018-04-01,-3886.04886000001,11625.670234,-2764.108601,7195.722006,909.2830446640396,9273.282253,16057.283639000001,8215.37323699999,-1218.2704766801862,-6888.537978999997,-57.26156660493606
MEX,2018-05-01,-3886.04886000001,11625.670234,-2764.108601,7195.722006,909.2830446640396,9273.282253,16057.283639000001,8215.37323699999,-1218.2704766801862,-6888.537978999997,-57.26156660493606
MEX,2018-06-01,-3886.04886000001,11625.670234,-2764.108601,7195.722006,909.2830446640396,9273.282253,16057.283639000001,8215.37323699999,-1218.2704766801862,-6888.537978999997,-57.26156660493606
MEX,2018-07-01,-5807.48804800003,3957.368083,2107.100114,-1837.148932,-823.8829750491344,8687.421813,4227.319265,-1921.4391880000203,-1733.1660197131741,-11829.964374000001,-190.6079773381831
MEX,2018-08-01,-5807.48804800003,3957.368083,2107.100114,-1837.148932,-823.8829750491344,8687.421813,4227.319265,-1921.4391880000203,-1733.1660197131741,-11829.964374000001,-190.6079773381831
MEX,2018-09-01,-5807.48804800003,3957.368083,2107.100114,-1837.148932,-823.8829750491344,8687.421813,4227.319265,-1921.4391880000203,-1733.1660197131741,-11829.964374000001,-190.6079773381831
MEX,2018-10-01,-4136.84494399998,6307.001216,800.870326,-2012.159156,-1734.942483054986,9142.274479,5095.712386,1670.6431040000498,-911.0595080058516,868.3931210000001,110.58117907479739
MEX,2018-11-01,-4136.84494399998,6307.001216,800.870326,-2012.159156,-1734.942483054986,9142.274479,5095.712386,1670.6431040000498,-911.0595080058516,868.3931210000001,110.58117907479739
MEX,2018-12-01,-4136.84494399998,6307.001216,800.870326,-2012.159156,-1734.942483054986,9142.274479,5095.712386,1670.6431040000498,-911.0595080058516,868.3931210000001,110.58117907479739
MEX,2019-01-01,-11515.761947,14677.984382,3416.308648,8274.655834,4424.035532652274,8072.097195,26368.948863999998,-7378.9170030000205,6158.97801570726,21273.236478,-354.9960921391572
MEX,2019-02-01,-11515.761947,14677.984382,3416.308648,8274.655834,4424.035532652274,8072.097195,26368.948863999998,-7378.9170030000205,6158.97801570726,21273.236478,-354.9960921391572
MEX,2019-03-01,-11515.761947,14677.984382,3416.308648,8274.655834,4424.035532652274,8072.097195,26368.948863999998,-7378.9170030000205,6158.97801570726,21273.236478,-354.9960921391572
MEX,2019-04-01,5057.72992300001,5543.727696,1731.935045,-974.68907,2549.856489365129,9695.375737,6300.973671,16573.491870000013,-1874.1790432871449,-20067.975193,-42.3635621697538
MEX,2019-05-01,5057.72992300001,5543.727696,1731.935045,-974.68907,2549.856489365129,9695.375737,6300.973671,16573.491870000013,-1874.1790432871449,-20067.975193,-42.3635621697538
MEX,2019-06-01,5057.72992300001,5543.727696,1731.935045,-974.68907,2549.856489365129,9695.375737,6300.973671,16573.491870000013,-1874.1790432871449,-20067.975193,-42.3635621697538
MEX,2019-07-01,-253.98218500003,6263.22931,-5964.217375,1703.527969,-4100.14853122841,10040.728616,2002.5399039999993,-5311.71210800004,-6650.0050205935395,-4298.433767,-260.7991880456487
MEX,2019-08-01,-253.98218500003,6263.22931,-5964.217375,1703.527969,-4100.14853122841,10040.728616,2002.5399039999993,-5311.71210800004,-6650.0050205935395,-4298.433767,-260.7991880456487
MEX,2019-09-01,-253.98218500003,6263.22931,-5964.217375,1703.527969,-4100.14853122841,10040.728616,2002.5399039999993,-5311.71210800004,-6650.0050205935395,-4298.433767,-260.7991880456487
MEX,2019-10-01,2840.84794599999,3464.046625,3723.321115,1483.634015,-233.0991266016364,9442.284343,8671.001755000001,3094.8301310000197,3867.049404626774,6668.461851000002,-94.31486140498916
MEX,2019-11-01,2840.84794599999,3464.046625,3723.321115,1483.634015,-233.0991266016364,9442.284343,8671.001755000001,3094.8301310000197,3867.049404626774,6668.461851000002,-94.31486140498916
MEX,2019-12-01,2840.84794599999,3464.046625,3723.321115,1483.634015,-233.0991266016364,9442.284343,8671.001755000001,3094.8301310000197,3867.049404626774,6668.461851000002,-94.31486140498916
MEX,2020-01-01,-7033.88729399999,21770.19349,2066.836622,2812.211994,4303.837391204611,9627.239636,26649.242106,-9874.73523999998,4536.936517806247,17978.240351,-1946.3550052505418
MEX,2020-02-01,-7033.88729399999,21770.19349,2066.836622,2812.211994,4303.837391204611,9627.239636,26649.242106,-9874.73523999998,4536.936517806247,17978.240351,-1946.3550052505418
MEX,2020-03-01,-7033.88729399999,21770.19349,2066.836622,2812.211994,4303.837391204611,9627.239636,26649.242106,-9874.73523999998,4536.936517806247,17978.240351,-1946.3550052505418
MEX,2020-04-01,-354.945018000013,2756.47465,1763.969843,-1187.419948,6558.856827560572,10155.101842,3333.024545,6678.942275999977,2255.0194363559613,-23316.217561,52.39555381354217
MEX,2020-05-01,-354.945018000013,2756.47465,1763.969843,-1187.419948,6558.856827560572,10155.101842,3333.024545,6678.942275999977,2255.0194363559613,-23316.217561,52.39555381354217
MEX,2020-06-01,-354.945018000013,2756.47465,1763.969843,-1187.419948,6558.856827560572,10155.101842,3333.024545,6678.942275999977,2255.0194363559613,-23316.217561,52.39555381354217
MEX,2020-07-01,16928.976432,3915.14799,748.474512,2537.977145,2318.411533118338,10957.1663,7201.599647,17283.921450000013,-4240.445294442234,3868.575102,-64.65220092354689
MEX,2020-08-01,16928.976432,3915.14799,748.474512,2537.977145,2318.411533118338,10957.1663,7201.599647,17283.921450000013,-4240.445294442234,3868.575102,-64.65220092354689
MEX,2020-09-01,16928.976432,3915.14799,748.474512,2537.977145,2318.411533118338,10957.1663,7201.599647,17283.921450000013,-4240.445294442234,3868.575102,-64.65220092354689
MEX,2020-10-01,17332.935351,3105.044537,-4403.610866,1986.335284,-1183.858604078294,10964.425236,687.7689550000005,403.9589190000006,-3502.2701371966323,-6513.8306919999995,-151.06335036584147
MEX,2020-11-01,17332.935351,3105.044537,-4403.610866,1986.335284,-1183.858604078294,10964.425236,687.7689550000005,403.9589190000006,-3502.2701371966323,-6513.8306919999995,-151.06335036584147
MEX,2020-12-01,17332.935351,3105.044537,-4403.610866,1986.335284,-1183.858604078294,10964.425236,687.7689550000005,403.9589190000006,-3502.2701371966323,-6513.8306919999995,-151.06335036584147
MEX,2021-01-01,-9290.600725,16855.389765,586.950916,-1475.281951,1812.024611380899,10932.003707,15967.058729999999,-26623.536076,2995.883215459193,15279.289774999997,-253.0608980784213
MEX,2021-02-01,-9290.600725,16855.389765,586.950916,-1475.281951,1812.024611380899,10932.003707,15967.058729999999,-26623.536076,2995.883215459193,15279.289774999997,-253.0608980784213
MEX,2021-03-01,-9290.600725,16855.389765,586.950916,-1475.281951,1812.024611380899,10932.003707,15967.058729999999,-26623.536076,2995.883215459193,15279.289774999997,-253.0608980784213
MEX,2021-04-01,6119.35625699998,5762.649024,703.392444,-4190.971057,-152.544478247179,13450.411431,2275.0704110000006,15409.956981999982,-1964.569089628078,-13691.988318999998,-108.41845509653032
MEX,2021-05-01,6119.35625699998,5762.649024,703.392444,-4190.971057,-152.544478247179,13450.411431,2275.0704110000006,15409.956981999982,-1964.569089628078,-13691.988318999998,-108.41845509653032
MEX,2021-06-01,6119.35625699998,5762.649024,703.392444,-4190.971057,-152.544478247179,13450.411431,2275.0704110000006,15409.956981999982,-1964.569089628078,-13691.988318999998,-108.41845509653032
MEX,2021-07-01,-3498.55747100001,4952.460364,-807.716568,-7378.792881,12790.51430830032,13828.990683,-3234.0490850000006,-9617.91372799999,12943.058786547499,-5509.119496000001,-8484.776987846726
MEX,2021-08-01,-3498.55747100001,4952.460364,-807.716568,-7378.792881,12790.51430830032,13828.990683,-3234.0490850000006,-9617.91372799999,12943.058786547499,-5509.119496000001,-8484.776987846726
MEX,2021-09-01,-3498.55747100001,4952.460364,-807.716568,-7378.792881,12790.51430830032,13828.990683,-3234.0490850000006,-9617.91372799999,12943.058786547499,-5509.119496000001,-8484.776987846726
MEX,2021-10-01,2184.13614900003,8046.695905,986.7428,-5876.920258,-4161.228066542988,14311.192368,3156.5184469999995,5682.69362000004,-16951.742374843307,6390.567532,-132.5337040109684
MEX,2021-11-01,2184.13614900003,8046.695905,986.7428,-5876.920258,-4161.228066542988,14311.192368,3156.5184469999995,5682.69362000004,-16951.742374843307,6390.567532,-132.5337040109684
MEX,2021-12-01,2184.13614900003,8046.695905,986.7428,-5876.920258,-4161.228066542988,14311.192368,3156.5184469999995,5682.69362000004,-16951.742374843307,6390.567532,-132.5337040109684
MEX,2022-01-01,-11567.994057,22847.257342,290.212071,3462.047864,3928.92703454305,12575.665618,26599.517277000003,-13752.13020600003,8090.1551010860385,23442.998830000004,-194.41748858065054
MEX,2022-02-01,-11567.994057,22847.257342,290.212071,3462.047864,3928.92703454305,12575.665618,26599.517277000003,-13752.13020600003,8090.1551010860385,23442.998830000004,-194.41748858065054
MEX,2022-03-01,-11567.994057,22847.257342,290.212071,3462.047864,3928.92703454305,12575.665618,26599.517277000003,-13752.13020600003,8090.1551010860385,23442.998830000004,-194.41748858065054
MEX,2022-04-01,-1817.04380600003,7577.774938,595.171529,-4773.943167,-3470.614215651732,15073.047505,3399.0032999999994,9750.95025099997,-7399.541250194782,-23200.513977000002,-188.3349114182615
MEX,2022-05-01,-1817.04380600003,7577.774938,595.171529,-4773.943167,-3470.614215651732,15073.047505,3399.0032999999994,9750.95025099997,-7399.541250194782,-23200.513977000002,-188.3349114182615
MEX,2022-06-01,-1817.04380600003,7577.774938,595.171529,-4773.943167,-3470.614215651732,15073.047505,3399.0032999999994,9750.95025099997,-7399.541250194782,-23200.513977000002,-188.3349114182615
MEX,2022-07-01,-6308.61478599999,6440.816227,1828.592981,-4352.217166,665.4420867012678,15581.567383,3917.1920419999997,-4491.57097999996,4136.056302353,518.1887420000003,-119.17361150946324
MEX,2022-08-01,-6308.61478599999,6440.816227,1828.592981,-4352.217166,665.4420867012678,15581.567383,3917.1920419999997,-4491.57097999996,4136.056302353,518.1887420000003,-119.17361150946324
MEX,2022-09-01,-6308.61478599999,6440.816227,1828.592981,-4352.217166,665.4420867012678,15581.567383,3917.1920419999997,-4491.57097999996,4136.056302353,518.1887420000003,-119.17361150946324
MEX,2022-10-01,1000.98487799999,2340.517781,-2196.414682,277.437532000001,-2904.474319655139,15637.547801,421.54063100000076,7309.59966399998,-3569.9164063564067,-3495.651410999999,-536.4728918865367
MEX,2022-11-01,1000.98487799999,2340.517781,-2196.414682,277.437532000001,-2904.474319655139,15637.547801,421.54063100000076,7309.59966399998,-3569.9164063564067,-3495.651410999999,-536.4728918865367
MEX,2022-12-01,1000.98487799999,2340.517781,-2196.414682,277.437532000001,-2904.474319655139,15637.547801,421.54063100000076,7309.59966399998,-3569.9164063564067,-3495.651410999999,-536.4728918865367
MEX,2023-01-01,-20777.664966,22764.691129,-3326.257157,1482.718573,2839.177105452308,13970.315642,20921.152544999997,-21778.64984399999,5743.651425107447,20499.611913999997,-197.7518405392345
MEX,2023-02-01,-20777.664966,22764.691129,-3326.257157,1482.718573,2839.177105452308,13970.315642,20921.152544999997,-21778.64984399999,5743.651425107447,20499.611913999997,-197.7518405392345
MEX,2023-03-01,-20777.664966,22764.691129,-3326.257157,1482.718573,2839.177105452308,13970.315642,20921.152544999997,-21778.64984399999,5743.651425107447,20499.611913999997,-197.7518405392345
MEX,2023-04-01,1755.80938500003,5458.022259,487.828697,-5033.252767,4291.878937080325,16267.154163,912.5981890000003,22533.47435100003,1452.7018316280173,-20008.554355999997,51.16629846156033
MEX,2023-05-01,1755.80938500003,5458.022259,487.828697,-5033.252767,4291.878937080325,16267.154163,912.5981890000003,22533.47435100003,1452.7018316280173,-20008.554355999997,51.16629846156033
MEX,2023-06-01,1755.80938500003,5458.022259,487.828697,-5033.252767,4291.878937080325,16267.154163,912.5981890000003,22533.47435100003,1452.7018316280173,-20008.554355999997,51.16629846156033
MEX,2023-07-01,-1038.64074100001,2945.957257,-2287.522112,-5133.040932,-124.1571789633305,16853.284515,-4474.605787,-2794.4501260000397,-4416.036116043656,-5387.203976000001,-102.8928397278557
MEX,2023-08-01,-1038.64074100001,2945.957257,-2287.522112,-5133.040932,-124.1571789633305,16853.284515,-4474.605787,-2794.4501260000397,-4416.036116043656,-5387.203976000001,-102.8928397278557
MEX,2023-09-01,-1038.64074100001,2945.957257,-2287.522112,-5133.040932,-124.1571789633305,16853.284515,-4474.605787,-2794.4501260000397,-4416.036116043656,-5387.203976000001,-102.8928397278557
MEX,2023-10-01,7516.184824,-485.979608,-402.103624,2293.511186,530.4005902247721,16227.917881,1405.427954,8554.82556500001,654.5577691881026,5880.033741,-527.2009034462877
MEX,2023-11-01,7516.184824,-485.979608,-402.103624,2293.511186,530.4005902247721,16227.917881,1405.427954,8554.82556500001,654.5577691881026,5880.033741,-527.2009034462877
MEX,2023-12-01,7516.184824,-485.979608,-402.103624,2293.511186,530.4005902247721,16227.917881,1405.427954,8554.82556500001,654.5577691881026,5880.033741,-527.2009034462877
MEX,2024-01-01,-24573.924356,27498.501652,1815.364637,9843.03576,4731.131991405727,14082.642619,39156.902049,-32090.10918,4200.731401180955,37751.474095,791.9922184477164
MEX,2024-02-01,-24573.924356,27498.501652,1815.364637,9843.03576,4731.131991405727,14082.642619,39156.902049,-32090.10918,4200.731401180955,37751.474095,791.9922184477164
MEX,2024-03-01,-24573.924356,27498.501652,1815.364637,9843.03576,4731.131991405727,14082.642619,39156.902049,-32090.10918,4200.731401180955,37751.474095,791.9922184477164
MEX,2024-04-01,-909.762467999943,8696.208589,219.566647,-6243.304905,5256.522799300513,17243.847473,2672.470331,23664.161888000057,525.3908078947861,-36484.431718,11.104970414039972
MEX,2024-05-01,-909.762467999943,8696.208589,219.566647,-6243.304905,5256.522799300513,17243.847473,2672.470331,23664.161888000057,525.3908078947861,-36484.431718,11.104970414039972
MEX,2024-06-01,-909.762467999943,8696.208589,219.566647,-6243.304905,5256.522799300513,17243.847473,2672.470331,23664.161888000057,525.3908078947861,-36484.431718,11.104970414039972
MEX,2024-07-01,-2041.84835500002,6534.338412,-617.670812999999,2753.571235,1494.081594023198,17033.294016,8670.238834000002,-1132.085887000077,-3762.441205277315,5997.768503000001,-71.57661726071052
MEX,2024-08-01,-2041.84835500002,6534.338412,-617.670812999999,2753.571235,1494.081594023198,17033.294016,8670.238834000002,-1132.085887000077,-3762.441205277315,5997.768503000001,-71.57661726071052
MEX,2024-09-01,-2041.84835500002,6534.338412,-617.670812999999,2753.571235,1494.081594023198,17033.294016,8670.238834000002,-1132.085887000077,-3762.441205277315,5997.768503000001,-71.57661726071052
MEX,2024-10-01,10829.791098,2745.685306,-733.463887,-193.488177,2422.571602269449,16386.597507,1818.7332419999998,12871.63945300002,928.4900082462511,-6851.505592000001,62.14453159455995
MEX,2024-11-01,10829.791098,2745.685306,-733.463887,-193.488177,2422.571602269449,16386.597507,1818.7332419999998,12871.63945300002,928.4900082462511,-6851.505592000001,62.14453159455995
MEX,2024-12-01,10829.791098,2745.685306,-733.463887,-193.488177,2422.571602269449,16386.597507,1818.7332419999998,12871.63945300002,928.4900082462511,-6851.505592000001,62.14453159455995
MYS,2000-01-01,3008.078947368421,986.0526315789474,,1066.315789473684,3077.800493659756,,2052.368421052631,,,,
MYS,2000-02-01,3008.078947368421,986.0526315789474,,1066.315789473684,3077.800493659756,,2052.368421052631,,,,
MYS,2000-03-01,3008.078947368421,986.0526315789474,,1066.315789473684,3077.800493659756,,2052.368421052631,,,,
MYS,2000-04-01,1736.210526315789,1081.578947368421,,-1239.210526315789,3.30164899975988,,-157.63157894736787,-1271.868421052632,-3074.498844659996,-2209.999999999999,-99.89272699752433
