iso3,year_month,weo_is_annual,weo_current_account_gdp,weo_fiscal_balance_gdp,weo_gdp_growth,weo_gdp_per_capita_ppp,weo_govt_debt_gdp,weo_inflation,weo_unemployment
ECU,2004-11-01,True,-1.362,4.205,6.832,10477.056,40.2,1.949,7.219
ECU,2004-12-01,True,-1.362,4.205,6.832,10477.056,40.2,1.949,7.219
ECU,2005-01-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-02-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-03-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-04-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-05-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-06-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-07-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-08-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-09-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-10-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-11-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2005-12-01,True,1.177,2.664,5.399,10849.686,35.758,3.132,7.095
ECU,2006-01-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-02-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-03-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-04-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-05-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-06-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-07-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-08-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-09-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-10-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-11-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2006-12-01,True,3.808,4.883,4.341,11117.995,33.094,2.869,6.687
ECU,2007-01-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-02-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-03-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-04-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-05-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-06-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-07-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-08-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-09-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-10-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-11-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2007-12-01,True,3.784,4.387,1.902,11125.178,29.648,3.319,6.923
ECU,2008-01-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-02-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-03-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-04-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-05-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-06-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-07-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-08-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-09-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-10-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-11-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2008-12-01,True,2.894,1.72,6.565,11647.223,24.873,8.832,5.95
ECU,2009-01-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-02-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-03-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-04-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-05-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-06-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-07-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-08-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-09-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-10-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-11-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2009-12-01,True,0.521,-3.133,1.091,11567.025,19.667,4.312,6.47
ECU,2010-01-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-02-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-03-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-04-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-05-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-06-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-07-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-08-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-09-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-10-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-11-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2010-12-01,True,-2.322,-0.78,4.029,11816.996,18.436,3.328,5.02
ECU,2011-01-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-02-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-03-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-04-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-05-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-06-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-07-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-08-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-09-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-10-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-11-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2011-12-01,True,-0.507,0.508,8.481,12585.093,18.607,5.409,4.21
ECU,2012-01-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-02-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-03-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-04-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-05-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-06-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-07-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-08-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-09-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-10-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-11-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2012-12-01,True,-0.167,-2.313,5.783,13071.531,19.341,4.164,4.12
ECU,2013-01-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-02-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-03-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-04-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-05-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-06-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-07-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-08-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-09-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-10-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-11-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2013-12-01,True,-0.966,-7.931,7.211,13767.201,23.426,2.701,4.15
ECU,2014-01-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-02-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-03-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-04-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-05-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-06-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-07-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-08-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-09-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-10-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-11-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2014-12-01,True,-0.651,-7.869,4.226,14100.64,28.163,3.667,3.8
ECU,2015-01-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-02-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-03-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-04-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-05-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-06-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-07-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-08-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-09-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-10-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-11-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2015-12-01,True,-2.285,-6.401,0.12,13879.056,36.438,3.38,4.77
ECU,2016-01-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-02-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-03-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-04-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-05-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-06-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-07-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-08-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-09-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-10-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-11-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2016-12-01,True,0.922,-9.678,-0.688,13564.223,46.066,1.12,5.21
ECU,2017-01-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-02-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-03-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-04-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-05-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-06-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-07-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-08-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-09-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-10-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-11-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2017-12-01,True,-0.388,-4.684,5.97,14151.05,47.391,-0.197,4.62
ECU,2018-01-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-02-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-03-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-04-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-05-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-06-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-07-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-08-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-09-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-10-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-11-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2018-12-01,True,-1.534,-1.396,1.044,14060.139,49.505,0.266,3.69
ECU,2019-01-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-02-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-03-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-04-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-05-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-06-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-07-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-08-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-09-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-10-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-11-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2019-12-01,True,-0.51,-1.924,0.165,13857.017,52.064,-0.065,3.84
ECU,2020-01-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-02-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-03-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-04-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-05-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-06-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-07-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-08-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-09-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-10-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-11-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2020-12-01,True,2.091,-5.761,-9.245,12454.246,63.551,-0.933,5.346
ECU,2021-01-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-02-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-03-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-04-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-05-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-06-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-07-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-08-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-09-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-10-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-11-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2021-12-01,True,2.837,-1.421,9.422,13559.634,61.756,1.941,4.68
ECU,2022-01-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-02-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-03-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-04-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-05-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-06-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-07-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-08-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-09-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-10-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-11-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2022-12-01,True,1.937,0.475,5.868,14273.604,57.203,3.737,3.8
ECU,2023-01-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-02-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-03-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-04-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-05-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-06-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-07-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-08-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-09-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-10-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-11-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2023-12-01,True,1.94,-2.614,1.988,14459.833,54.332,1.35,3.57
ECU,2024-01-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-02-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-03-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-04-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-05-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-06-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-07-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-08-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-09-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-10-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-11-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
ECU,2024-12-01,True,5.669,-0.175,-2.001,14066.548,53.754,0.529,3.38
GHA,2000-01-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-02-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-03-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-04-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-05-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-06-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-07-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-08-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-09-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-10-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-11-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2000-12-01,True,-3.13,-3.98,3.596,2113.299,74.463,25.113,
GHA,2001-01-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-02-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-03-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-04-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-05-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-06-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-07-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-08-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-09-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-10-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-11-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2001-12-01,True,-3.26,-3.637,3.828,2184.635,57.769,32.932,
GHA,2002-01-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-02-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-03-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-04-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-05-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-06-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-07-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-08-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-09-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-10-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-11-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2002-12-01,True,-0.691,-2.726,4.617,2258.066,54.061,14.846,
GHA,2003-01-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-02-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-03-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-04-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-05-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-06-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-07-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-08-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-09-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-10-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-11-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2003-12-01,True,0.541,-1.994,5.112,2355.886,49.299,26.626,
GHA,2004-01-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-02-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-03-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-04-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-05-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-06-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-07-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-08-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-09-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-10-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-11-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2004-12-01,True,-2.713,-2.024,5.404,2483.314,38.364,12.666,
GHA,2005-01-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-02-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-03-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-04-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-05-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-06-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-07-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-08-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-09-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-10-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-11-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2005-12-01,True,-4.182,-1.874,6.23,2650.324,31.695,15.095,
GHA,2006-01-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-02-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-03-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-04-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-05-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-06-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-07-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-08-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-09-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-10-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
