iso3,year_month,cpi_index,cpi_mom_pct,cpi_yoy_pct,cpi_yoy_acceleration
ZMB,2005-07-01,59.69171419544703,0.15065282892536835,18.68676849831379,0.1018914864704179
ZMB,2005-08-01,60.57965712765413,1.4875480528163898,19.304450338933044,0.1672821973402563
ZMB,2005-09-01,61.41771562546753,1.3833992094861802,19.49917499757352,0.2576580315056347
ZMB,2005-10-01,62.06122482914563,1.0477582846003086,18.31669044222548,-0.37007805608831035
ZMB,2005-11-01,62.88431799664093,1.326259946949615,17.232400260392478,-2.072050078540567
ZMB,2005-12-01,63.51286187000093,0.9995240361731828,15.850773430391229,-3.6484015671822903
ZMB,2006-01-01,63.46796587904674,-0.07068803016008207,12.16609362602501,-6.150596816200469
ZMB,2006-02-01,63.35323167994123,-0.1807749744558662,10.281347690170017,-6.95105257022246
ZMB,2006-03-01,63.83212225012033,0.7559055118110392,10.682466914626687,-5.168306515764542
ZMB,2006-04-01,63.93189111890763,0.15629884338854705,9.398207426376315,-2.7678861996486948
ZMB,2006-05-01,64.19129017775474,0.4057428214733205,8.61821558200402,-1.663132108165998
ZMB,2006-06-01,64.69013452169123,0.7771215418090671,8.536993639102853,-2.145473275523834
ZMB,2006-07-01,64.85974159862964,0.2621838371375418,8.657863947852263,-0.7403434785240517
ZMB,2006-08-01,65.40348193352054,0.8383325642209893,7.962779973649559,-0.6554356083544608
ZMB,2006-09-01,66.47599727298403,1.639844405460944,8.235867446393641,-0.30112619270921215
ZMB,2006-10-01,66.93493406940564,0.69037970883985,7.853066473756076,-0.804797474096187
ZMB,2006-11-01,67.95257653103624,1.5203458041437523,8.059654132952577,0.09687415930301846
ZMB,2006-12-01,68.74573903789533,1.1672294817207218,8.239082626453097,0.003215180059456202
ZMB,2007-01-01,69.71349706513224,1.407735287714984,9.840446435589012,1.9873799618329357
ZMB,2007-02-01,71.33972962636534,2.3327370304113915,12.60629921259846,4.546645079645883
ZMB,2007-03-01,71.92836595221054,0.8251171246766997,12.683651140981688,4.444568514528591
ZMB,2007-04-01,71.88346996125624,-0.06241764338721367,12.43757802746579,2.597131591876778
ZMB,2007-05-01,71.73381665807524,-0.2081887578071262,11.750077712154061,-0.8562215004443985
ZMB,2007-06-01,71.88346996125624,0.20862308762175097,11.119679210364009,-1.5639719306176794
ZMB,2007-07-01,72.12291524634574,0.3331020124912598,11.198277188124894,-1.2393008393408955
ZMB,2007-08-01,72.37732586175343,0.3527458846314113,10.66280222713749,-1.087275485016571
ZMB,2007-09-01,72.68660935499403,0.42732097318898266,9.342638451148154,-1.7770407592158541
ZMB,2007-10-01,72.93104308352294,0.3362844005215804,8.958115963630963,-2.2401612244939315
ZMB,2007-11-01,73.88882422388114,1.3132694938440936,8.735868448098682,-1.9269337790388086
ZMB,2007-12-01,74.88651291175424,1.3502565487442553,8.932588346273906,-0.410050104874248
ZMB,2008-01-01,76.21842731006484,1.7785771382893945,9.330948121645854,0.3728321580148908
ZMB,2008-02-01,78.13897803422054,2.519798416126706,9.530802041815377,0.7949335937166957
ZMB,2008-03-01,78.95209431483704,1.0406026557711057,9.76489354324146,0.8323051969675532
ZMB,2008-04-01,79.17657426960854,0.2843242560182535,10.145732130464946,0.8147840088190925
ZMB,2008-05-01,79.52077686692473,0.43472782258062725,10.855354659248984,1.324552617433607
ZMB,2008-06-01,80.57832687607025,1.3299040210777768,12.09576682859128,2.3308732853498206
ZMB,2008-07-01,81.24677829694514,0.8295672630470152,12.650435744916289,2.5047036144513424
ZMB,2008-08-01,81.96012570877446,0.8780008595813404,13.240057895099566,2.3847032358505817
ZMB,2008-09-01,83.01767571791994,1.2903225806451646,14.21316313224905,2.1173963036577703
ZMB,2008-10-01,84.01037596235365,1.1957697392140032,15.191518467852315,2.541082722936027
ZMB,2008-11-01,85.21757927468005,1.4369693011103468,15.332163110991015,2.092105215891449
